Hour_Ending_Naive,Coast
2015-11-28 19:00:00,10117.252189825513
2015-11-28 20:00:00,10031.76948863311
2015-11-28 21:00:00,9911.744663607362
2015-11-28 22:00:00,9746.658528329648
2015-11-28 23:00:00,9416.989238097554
2015-11-29 00:00:00,9007.029500000002
2015-11-29 01:00:00,8570.915561094627
2015-11-29 02:00:00,8323.700453777657
2015-11-29 03:00:00,8144.964691776462
2015-11-29 04:00:00,8103.039763334975
2015-11-29 05:00:00,8135.656086343037
2015-11-29 06:00:00,8257.207345468087
2015-11-29 07:00:00,8480.639728335165
2015-11-29 08:00:00,8677.882349871055
2015-11-29 09:00:00,8932.827299840794
2015-11-29 10:00:00,9180.600630942265
2015-11-29 11:00:00,9337.344957009553
2015-11-29 12:00:00,9441.053976213185
2015-11-29 13:00:00,9469.151499099336
2015-11-29 14:00:00,9459.545517667091
2015-11-29 15:00:00,9457.885668381325
2015-11-29 16:00:00,9513.362932408416
2015-11-29 17:00:00,9654.77449852301
2015-11-29 18:00:00,10137.74582262602
2015-11-29 19:00:00,10400.291340283777
2015-11-29 20:00:00,10367.753437094983
2015-11-29 21:00:00,10172.50220541066
2015-11-29 22:00:00,9858.81150355382
2015-11-29 23:00:00,9335.544893097973
2015-11-30 00:00:00,8786.3941
2015-11-30 01:00:00,8376.811814713159
2015-11-30 02:00:00,8147.619061202056
2015-11-30 03:00:00,8059.917714028286
2015-11-30 04:00:00,8105.16976983496
2015-11-30 05:00:00,8326.55878189681
2015-11-30 06:00:00,8909.644834387891
2015-11-30 07:00:00,9766.50861840794
2015-11-30 08:00:00,9955.748895440518
2015-11-30 09:00:00,10063.554662861556
2015-11-30 10:00:00,10240.920679166662
2015-11-30 11:00:00,10326.684360721174
2015-11-30 12:00:00,10298.26788054571
2015-11-30 13:00:00,10198.161162617076
2015-11-30 14:00:00,10136.572763833514
2015-11-30 15:00:00,10062.826010940076
2015-11-30 16:00:00,10038.260972887814
2015-11-30 17:00:00,10151.643586899863
2015-11-30 18:00:00,10582.343633205832
2015-11-30 19:00:00,10689.75632928203
2015-11-30 20:00:00,10542.439701726267
2015-11-30 21:00:00,10399.377503095311
2015-11-30 22:00:00,9981.19981961011
2015-11-30 23:00:00,9341.75607909957
2015-12-01 00:00:00,8746.340799999998
2015-12-01 01:00:00,8226.497614462276
2015-12-01 02:00:00,7952.764678928526
2015-12-01 03:00:00,7835.809189224653
2015-12-01 04:00:00,7867.871110400256
2015-12-01 05:00:00,8165.391334362975
2015-12-01 06:00:00,8824.883270890532
2015-12-01 07:00:00,9650.096828270978
2015-12-01 08:00:00,9950.70674361436
2015-12-01 09:00:00,10027.808859852732
2015-12-01 10:00:00,10097.453744961338
2015-12-01 11:00:00,10122.875891646174
2015-12-01 12:00:00,10118.617338270957
2015-12-01 13:00:00,10011.721730600417
2015-12-01 14:00:00,9983.776162096878
2015-12-01 15:00:00,9878.401962668106
2015-12-01 16:00:00,9817.571554562302
2015-12-01 17:00:00,9853.84698912644
2015-12-01 18:00:00,10321.375620704031
2015-12-01 19:00:00,10507.26518564576
2015-12-01 20:00:00,10410.93049539547
2015-12-01 21:00:00,10236.866339233986
2015-12-01 22:00:00,9824.46366853594
2015-12-01 23:00:00,9150.597792574472
2015-12-02 00:00:00,8586.3123
2015-12-02 01:00:00,8199.07882486167
2015-12-02 02:00:00,8036.242845134742
2015-12-02 03:00:00,7943.787380794749
2015-12-02 04:00:00,7979.41745154823
2015-12-02 05:00:00,8214.879790103965
2015-12-02 06:00:00,8897.049187711878
2015-12-02 07:00:00,9805.010824287872
2015-12-02 08:00:00,10007.874400203322
2015-12-02 09:00:00,10046.221483909438
2015-12-02 10:00:00,10120.6068792049
2015-12-02 11:00:00,10152.399583607796
2015-12-02 12:00:00,10044.354175370278
2015-12-02 13:00:00,9887.113636480906
2015-12-02 14:00:00,9864.590815085112
2015-12-02 15:00:00,9798.431010293716
2015-12-02 16:00:00,9704.098150610063
2015-12-02 17:00:00,9731.84491909412
2015-12-02 18:00:00,10236.463416705132
2015-12-02 19:00:00,10627.709800042629
2015-12-02 20:00:00,10697.823108571409
2015-12-02 21:00:00,10569.809385675451
2015-12-02 22:00:00,10236.763492949618
2015-12-02 23:00:00,9656.339507489562
2015-12-03 00:00:00,9137.978100000002
2015-12-03 01:00:00,8545.87981116903
2015-12-03 02:00:00,8341.370519502374
2015-12-03 03:00:00,8280.736315305881
2015-12-03 04:00:00,8390.411849365639
2015-12-03 05:00:00,8734.696563312851
2015-12-03 06:00:00,9543.71323573031
2015-12-03 07:00:00,10471.264107855712
2015-12-03 08:00:00,10627.206969621377
2015-12-03 09:00:00,10498.140901836232
2015-12-03 10:00:00,10308.744008386737
2015-12-03 11:00:00,10168.466547551185
2015-12-03 12:00:00,9937.023178521473
2015-12-03 13:00:00,9802.030493047672
2015-12-03 14:00:00,9724.090195425018
2015-12-03 15:00:00,9687.102062050752
2015-12-03 16:00:00,9564.86966216748
2015-12-03 17:00:00,9549.050279587644
2015-12-03 18:00:00,10049.31452591452
2015-12-03 19:00:00,10432.1423369797
2015-12-03 20:00:00,10560.760123727829
2015-12-03 21:00:00,10560.559722581023
2015-12-03 22:00:00,10272.17673738543
2015-12-03 23:00:00,9680.382501523967
2015-12-04 00:00:00,9115.3065
2015-12-04 01:00:00,8901.5164606855
2015-12-04 02:00:00,8748.380538718606
2015-12-04 03:00:00,8750.510154671116
2015-12-04 04:00:00,8819.160699261149
2015-12-04 05:00:00,9112.9074359504
2015-12-04 06:00:00,9889.152787519435
2015-12-04 07:00:00,10837.097726745124
2015-12-04 08:00:00,11004.33463384412
2015-12-04 09:00:00,10857.297383801602
2015-12-04 10:00:00,10666.33464820956
2015-12-04 11:00:00,10543.514643379647
2015-12-04 12:00:00,10332.643282988738
2015-12-04 13:00:00,10131.6008477722
2015-12-04 14:00:00,10014.81720777984
2015-12-04 15:00:00,9854.089699998223
2015-12-04 16:00:00,9734.2729808548
2015-12-04 17:00:00,9704.952482170922
2015-12-04 18:00:00,10161.33958387908
2015-12-04 19:00:00,10520.959187546252
2015-12-04 20:00:00,10525.379976044464
2015-12-04 21:00:00,10461.049812812706
2015-12-04 22:00:00,10317.518846346267
2015-12-04 23:00:00,9992.219772943145
2015-12-05 00:00:00,9578.767200000002
2015-12-05 01:00:00,9153.156470896798
2015-12-05 02:00:00,8964.229019501116
2015-12-05 03:00:00,8873.787501927962
2015-12-05 04:00:00,8933.658109788992
2015-12-05 05:00:00,9061.2612045946
2015-12-05 06:00:00,9363.45420159385
2015-12-05 07:00:00,9808.785397841248
2015-12-05 08:00:00,10023.880774216828
2015-12-05 09:00:00,10147.350434333935
2015-12-05 10:00:00,10028.215371988472
2015-12-05 11:00:00,9776.749936212203
2015-12-05 12:00:00,9505.21916271192
2015-12-05 13:00:00,9244.158513393682
2015-12-05 14:00:00,9019.58317896676
2015-12-05 15:00:00,8882.7208195411
2015-12-05 16:00:00,8806.062022354006
2015-12-05 17:00:00,8814.497691968276
2015-12-05 18:00:00,9302.6379168722
2015-12-05 19:00:00,9700.996529168531
2015-12-05 20:00:00,9665.081049436038
2015-12-05 21:00:00,9649.105171762982
2015-12-05 22:00:00,9553.408454201572
2015-12-05 23:00:00,9307.802764942186
2015-12-06 00:00:00,8958.7787
2015-12-06 01:00:00,8592.90093618588
2015-12-06 02:00:00,8392.076226351272
2015-12-06 03:00:00,8292.195385662524
2015-12-06 04:00:00,8307.972980398743
2015-12-06 05:00:00,8389.588931306407
2015-12-06 06:00:00,8600.072166703001
2015-12-06 07:00:00,8901.336755729139
2015-12-06 08:00:00,9013.336214384572
2015-12-06 09:00:00,9175.447356851342
2015-12-06 10:00:00,9118.362966278231
2015-12-06 11:00:00,8948.220311668525
2015-12-06 12:00:00,8865.313758903663
2015-12-06 13:00:00,8774.071866683074
2015-12-06 14:00:00,8765.753171026528
2015-12-06 15:00:00,8743.528262743699
2015-12-06 16:00:00,8764.991397049036
2015-12-06 17:00:00,8834.11356104529
2015-12-06 18:00:00,9365.128913903089
2015-12-06 19:00:00,9858.754603663398
2015-12-06 20:00:00,9850.536783886952
2015-12-06 21:00:00,9731.422297527564
2015-12-06 22:00:00,9407.489336656436
2015-12-06 23:00:00,8853.775039768414
2015-12-07 00:00:00,8360.3772
2015-12-07 01:00:00,8115.668732912928
2015-12-07 02:00:00,7984.277070424158
2015-12-07 03:00:00,7982.913082025565
2015-12-07 04:00:00,8101.366245437279
2015-12-07 05:00:00,8432.568529371902
2015-12-07 06:00:00,9176.497169479608
2015-12-07 07:00:00,10154.16139991872
2015-12-07 08:00:00,10269.815258900262
2015-12-07 09:00:00,10203.413424838158
2015-12-07 10:00:00,10120.470359500216
2015-12-07 11:00:00,10070.942611724124
2015-12-07 12:00:00,10068.92418446654
2015-12-07 13:00:00,10045.516239062565
2015-12-07 14:00:00,10098.482850765382
2015-12-07 15:00:00,10083.76073460751
2015-12-07 16:00:00,10040.555469807156
2015-12-07 17:00:00,10002.07202830033
2015-12-07 18:00:00,10313.537828017135
2015-12-07 19:00:00,10592.7876179692
2015-12-07 20:00:00,10521.571114658298
2015-12-07 21:00:00,10375.81224244808
2015-12-07 22:00:00,9992.317533389158
2015-12-07 23:00:00,9351.924455034445
2015-12-08 00:00:00,8761.6686
2015-12-08 01:00:00,8373.343526341005
2015-12-08 02:00:00,8179.615502425445
2015-12-08 03:00:00,8098.264303235728
2015-12-08 04:00:00,8159.40564440872
2015-12-08 05:00:00,8455.76571625735
2015-12-08 06:00:00,9186.975672379544
2015-12-08 07:00:00,10116.01199553911
2015-12-08 08:00:00,10337.919156153304
2015-12-08 09:00:00,10261.519466470563
2015-12-08 10:00:00,10171.025632499188
2015-12-08 11:00:00,10131.966427928912
2015-12-08 12:00:00,10104.150114926844
2015-12-08 13:00:00,10066.996441217529
2015-12-08 14:00:00,10139.58630677455
2015-12-08 15:00:00,10117.778963199647
2015-12-08 16:00:00,10111.554113662422
2015-12-08 17:00:00,10101.538495446604
2015-12-08 18:00:00,10364.406354233512
2015-12-08 19:00:00,10696.375324321838
2015-12-08 20:00:00,10557.793966142057
2015-12-08 21:00:00,10395.712203613188
2015-12-08 22:00:00,10017.32558386492
2015-12-08 23:00:00,9340.617860518523
2015-12-09 00:00:00,8664.5162
2015-12-09 01:00:00,8215.6698233475
2015-12-09 02:00:00,8004.896854454256
2015-12-09 03:00:00,7944.736423030243
2015-12-09 04:00:00,7966.977497198152
2015-12-09 05:00:00,8187.180066750155
2015-12-09 06:00:00,8831.802339150312
2015-12-09 07:00:00,9698.668564872203
2015-12-09 08:00:00,9848.491412539564
2015-12-09 09:00:00,9803.30848785259
2015-12-09 10:00:00,9856.780333966495
2015-12-09 11:00:00,9957.013487038192
2015-12-09 12:00:00,10075.08873537959
2015-12-09 13:00:00,10257.639936074063
2015-12-09 14:00:00,10408.769588369678
2015-12-09 15:00:00,10551.88771104675
2015-12-09 16:00:00,10576.911740055935
2015-12-09 17:00:00,10489.517427188712
2015-12-09 18:00:00,10809.783167306929
2015-12-09 19:00:00,11054.745575821418
2015-12-09 20:00:00,10910.75655531953
2015-12-09 21:00:00,10680.989114800188
2015-12-09 22:00:00,10271.382157709852
2015-12-09 23:00:00,9557.222545348572
2015-12-10 00:00:00,8841.6832
2015-12-10 01:00:00,8266.982525914898
2015-12-10 02:00:00,7981.148093086278
2015-12-10 03:00:00,7838.244532772164
2015-12-10 04:00:00,7811.2927862143315
2015-12-10 05:00:00,7992.654871748456
2015-12-10 06:00:00,8613.097898634289
2015-12-10 07:00:00,9480.089309266545
2015-12-10 08:00:00,9658.688400879517
2015-12-10 09:00:00,9828.856042131243
2015-12-10 10:00:00,10082.74725817528
2015-12-10 11:00:00,10376.304834749371
2015-12-10 12:00:00,10571.567142572536
2015-12-10 13:00:00,10631.62902241701
2015-12-10 14:00:00,10862.270937017323
2015-12-10 15:00:00,10971.708547521175
2015-12-10 16:00:00,11009.224161998867
2015-12-10 17:00:00,10849.854482607929
2015-12-10 18:00:00,11102.330125780089
2015-12-10 19:00:00,11271.91653356
2015-12-10 20:00:00,11129.35946683676
2015-12-10 21:00:00,11026.824115579624
2015-12-10 22:00:00,10720.797995167672
2015-12-10 23:00:00,10077.603209760697
2015-12-11 00:00:00,9348.3145
2015-12-11 01:00:00,8952.83920621605
2015-12-11 02:00:00,8639.037290234175
2015-12-11 03:00:00,8465.629249616777
2015-12-11 04:00:00,8381.406926889513
2015-12-11 05:00:00,8552.950733909338
2015-12-11 06:00:00,9116.375156502438
2015-12-11 07:00:00,9907.560094758575
2015-12-11 08:00:00,10108.766793298437
2015-12-11 09:00:00,10338.09721473871
2015-12-11 10:00:00,10709.168027750717
2015-12-11 11:00:00,11075.992696358644
2015-12-11 12:00:00,11428.69188582404
2015-12-11 13:00:00,11647.238484179588
2015-12-11 14:00:00,11872.141429014824
2015-12-11 15:00:00,11993.203375584051
2015-12-11 16:00:00,11922.648704767444
2015-12-11 17:00:00,11732.799235610184
2015-12-11 18:00:00,11918.16448343159
2015-12-11 19:00:00,11992.96269388587
2015-12-11 20:00:00,11726.781591759736
2015-12-11 21:00:00,11488.43050880644
2015-12-11 22:00:00,11203.223448567627
2015-12-11 23:00:00,10783.240213060884
2015-12-12 00:00:00,10124.5029
2015-12-12 01:00:00,9531.192675130336
2015-12-12 02:00:00,9111.269250118436
2015-12-12 03:00:00,8832.092920701576
2015-12-12 04:00:00,8690.552371129692
2015-12-12 05:00:00,8664.809631960448
2015-12-12 06:00:00,8768.564334401894
2015-12-12 07:00:00,9063.020102556387
2015-12-12 08:00:00,9312.490992446095
2015-12-12 09:00:00,9763.15921180755
2015-12-12 10:00:00,10277.351558284132
2015-12-12 11:00:00,10666.685950266125
2015-12-12 12:00:00,10874.68483142554
2015-12-12 13:00:00,10961.974450136511
2015-12-12 14:00:00,10889.322290228769
2015-12-12 15:00:00,10827.704119636248
2015-12-12 16:00:00,10814.358781914589
2015-12-12 17:00:00,10886.627942206223
2015-12-12 18:00:00,11340.783423768662
2015-12-12 19:00:00,11464.103536017776
2015-12-12 20:00:00,11303.74881354927
2015-12-12 21:00:00,11163.573546726586
2015-12-12 22:00:00,10969.0703702602
2015-12-12 23:00:00,10531.592455471811
2015-12-13 00:00:00,9974.3043
2015-12-13 01:00:00,9361.99397640885
2015-12-13 02:00:00,9012.591416857033
2015-12-13 03:00:00,8764.57918394935
2015-12-13 04:00:00,8638.05332843631
2015-12-13 05:00:00,8591.262430403076
2015-12-13 06:00:00,8663.493106735512
2015-12-13 07:00:00,8804.906244173002
2015-12-13 08:00:00,8648.19223650871
2015-12-13 09:00:00,8539.42044951766
2015-12-13 10:00:00,8714.80069604169
2015-12-13 11:00:00,8941.156994177574
2015-12-13 12:00:00,9143.033169481752
2015-12-13 13:00:00,9236.069528796315
2015-12-13 14:00:00,9226.77677428997
2015-12-13 15:00:00,9215.645913765022
2015-12-13 16:00:00,9279.049289999297
2015-12-13 17:00:00,9377.549369145216
2015-12-13 18:00:00,9856.395504266538
2015-12-13 19:00:00,10249.244267628032
2015-12-13 20:00:00,10227.7170998407
2015-12-13 21:00:00,10171.503100967777
2015-12-13 22:00:00,9948.699767194508
2015-12-13 23:00:00,9396.868236724198
2015-12-14 00:00:00,8889.2209
2015-12-14 01:00:00,8571.725807356606
2015-12-14 02:00:00,8361.494722482248
2015-12-14 03:00:00,8274.127291445713
2015-12-14 04:00:00,8288.138161334351
2015-12-14 05:00:00,8568.71506990425
2015-12-14 06:00:00,9254.128826007249
2015-12-14 07:00:00,10205.002730672282
2015-12-14 08:00:00,10382.43818247934
2015-12-14 09:00:00,10318.930580687867
2015-12-14 10:00:00,10251.112856986876
2015-12-14 11:00:00,10207.2980662412
2015-12-14 12:00:00,10171.23569993536
2015-12-14 13:00:00,10155.310199416896
2015-12-14 14:00:00,10185.071890606196
2015-12-14 15:00:00,10198.75582433307
2015-12-14 16:00:00,10180.599603846662
2015-12-14 17:00:00,10167.40654121495
2015-12-14 18:00:00,10483.470927613876
2015-12-14 19:00:00,10846.659518684875
2015-12-14 20:00:00,10721.786303058076
2015-12-14 21:00:00,10542.592133841688
2015-12-14 22:00:00,10188.049755294633
2015-12-14 23:00:00,9558.38254154525
2015-12-15 00:00:00,8896.9072
2015-12-15 01:00:00,8401.474219358974
2015-12-15 02:00:00,8152.998743347631
2015-12-15 03:00:00,8036.892708202256
2015-12-15 04:00:00,8069.955951667501
2015-12-15 05:00:00,8360.3901713997
2015-12-15 06:00:00,9030.386126468567
2015-12-15 07:00:00,9981.926410417118
2015-12-15 08:00:00,10121.674556242013
2015-12-15 09:00:00,10021.64627722268
2015-12-15 10:00:00,10031.073277326404
2015-12-15 11:00:00,10128.801268117912
2015-12-15 12:00:00,10185.698024975623
2015-12-15 13:00:00,10234.477072748636
2015-12-15 14:00:00,10312.967672681452
2015-12-15 15:00:00,10315.897207009828
2015-12-15 16:00:00,10298.274290276167
2015-12-15 17:00:00,10273.777747816115
2015-12-15 18:00:00,10736.63914064884
2015-12-15 19:00:00,11045.738994349816
2015-12-15 20:00:00,10998.675526509924
2015-12-15 21:00:00,10830.766734528588
2015-12-15 22:00:00,10532.076036213915
2015-12-15 23:00:00,9894.682416946602
2015-12-16 00:00:00,9170.2334
2015-12-16 01:00:00,8575.546397681923
2015-12-16 02:00:00,8312.82853884939
2015-12-16 03:00:00,8185.537913013161
2015-12-16 04:00:00,8155.327056697272
2015-12-16 05:00:00,8233.806056051935
2015-12-16 06:00:00,8698.069049743139
2015-12-16 07:00:00,9513.460834564206
2015-12-16 08:00:00,9674.244094936896
2015-12-16 09:00:00,9624.99009141275
2015-12-16 10:00:00,9736.92192278196
2015-12-16 11:00:00,9827.21001676743
2015-12-16 12:00:00,9887.778609153687
2015-12-16 13:00:00,9916.0164766832
2015-12-16 14:00:00,9947.869140434725
2015-12-16 15:00:00,9888.324309954369
2015-12-16 16:00:00,9799.876317174045
2015-12-16 17:00:00,9739.21113127696
2015-12-16 18:00:00,10095.655387688184
2015-12-16 19:00:00,10475.221187175774
2015-12-16 20:00:00,10461.988480327822
2015-12-16 21:00:00,10408.471223020231
2015-12-16 22:00:00,10058.120225170263
2015-12-16 23:00:00,9514.623409831189
2015-12-17 00:00:00,8860.8864
2015-12-17 01:00:00,8292.91974675982
2015-12-17 02:00:00,8072.243899289268
2015-12-17 03:00:00,7998.667542979837
2015-12-17 04:00:00,8087.081167004002
2015-12-17 05:00:00,8349.663800915005
2015-12-17 06:00:00,9102.496006251422
2015-12-17 07:00:00,10143.972425148124
2015-12-17 08:00:00,10417.903671343724
2015-12-17 09:00:00,10420.719578372524
2015-12-17 10:00:00,10386.971889623404
2015-12-17 11:00:00,10285.581636058976
2015-12-17 12:00:00,10150.441491849782
2015-12-17 13:00:00,10012.12355310814
2015-12-17 14:00:00,9972.157180434097
2015-12-17 15:00:00,9925.664840811116
2015-12-17 16:00:00,9881.1571912292
2015-12-17 17:00:00,9790.9230560887
2015-12-17 18:00:00,10223.3661406834
2015-12-17 19:00:00,10644.510249486388
2015-12-17 20:00:00,10660.733522915869
2015-12-17 21:00:00,10633.06536669552
2015-12-17 22:00:00,10413.697958893492
2015-12-17 23:00:00,9930.775314726305
2015-12-18 00:00:00,9348.5418
2015-12-18 01:00:00,8865.915043552595
2015-12-18 02:00:00,8688.355445889267
2015-12-18 03:00:00,8637.869965603602
2015-12-18 04:00:00,8702.325668907399
2015-12-18 05:00:00,9011.80098520176
2015-12-18 06:00:00,9748.659960364625
2015-12-18 07:00:00,10717.91116739618
2015-12-18 08:00:00,10961.429472576889
2015-12-18 09:00:00,10925.763898232608
2015-12-18 10:00:00,10864.965837887255
2015-12-18 11:00:00,10662.178927279145
2015-12-18 12:00:00,10368.853244905968
2015-12-18 13:00:00,10097.647018233278
2015-12-18 14:00:00,9986.767463266351
2015-12-18 15:00:00,9855.506056652288
2015-12-18 16:00:00,9740.417449079529
2015-12-18 17:00:00,9701.507147599506
2015-12-18 18:00:00,10188.613524516437
2015-12-18 19:00:00,10684.544848658084
2015-12-18 20:00:00,10691.543135757282
2015-12-18 21:00:00,10651.8088997
2015-12-18 22:00:00,10511.530644572964
2015-12-18 23:00:00,10180.357829188732
2015-12-19 00:00:00,9783.6345
2015-12-19 01:00:00,9412.939877438688
2015-12-19 02:00:00,9186.07706283144
2015-12-19 03:00:00,9060.880099161042
2015-12-19 04:00:00,9048.234347234518
2015-12-19 05:00:00,9164.484939103391
2015-12-19 06:00:00,9381.692247315252
2015-12-19 07:00:00,9791.708459345224
2015-12-19 08:00:00,9991.427638433064
2015-12-19 09:00:00,10160.511808469311
2015-12-19 10:00:00,10066.655739431882
2015-12-19 11:00:00,9862.686126991915
2015-12-19 12:00:00,9702.757779959098
2015-12-19 13:00:00,9459.69009335576
2015-12-19 14:00:00,9223.5559969035
2015-12-19 15:00:00,9110.968515271785
2015-12-19 16:00:00,9044.769691367894
2015-12-19 17:00:00,9054.749615207107
2015-12-19 18:00:00,9599.77167385613
2015-12-19 19:00:00,10069.927764836852
2015-12-19 20:00:00,10032.636845296156
2015-12-19 21:00:00,9986.247294480469
2015-12-19 22:00:00,9874.874275691896
2015-12-19 23:00:00,9558.865000165137
2015-12-20 00:00:00,9149.166100000002
2015-12-20 01:00:00,8720.558846079482
2015-12-20 02:00:00,8411.723663247632
2015-12-20 03:00:00,8224.831179299836
2015-12-20 04:00:00,8153.902600219361
2015-12-20 05:00:00,8143.61682250379
2015-12-20 06:00:00,8214.882854849437
2015-12-20 07:00:00,8395.797621430327
2015-12-20 08:00:00,8478.103254508727
2015-12-20 09:00:00,8679.382168167622
2015-12-20 10:00:00,8841.191418520128
2015-12-20 11:00:00,8914.852262170094
2015-12-20 12:00:00,8969.662679070225
2015-12-20 13:00:00,8959.055189089086
2015-12-20 14:00:00,8935.988875200537
2015-12-20 15:00:00,8930.59248119736
2015-12-20 16:00:00,8920.048675713748
2015-12-20 17:00:00,8988.020893404675
2015-12-20 18:00:00,9628.488284088147
2015-12-20 19:00:00,9930.847854881364
2015-12-20 20:00:00,9876.060151057336
2015-12-20 21:00:00,9731.270631123132
2015-12-20 22:00:00,9509.201531606936
2015-12-20 23:00:00,9138.636005393842
2015-12-21 00:00:00,8600.5415
2015-12-21 01:00:00,8134.932825618219
2015-12-21 02:00:00,7874.972125385314
2015-12-21 03:00:00,7735.082903996808
2015-12-21 04:00:00,7680.953540708294
2015-12-21 05:00:00,7833.380658186695
2015-12-21 06:00:00,8210.376936856186
2015-12-21 07:00:00,8784.305332878143
2015-12-21 08:00:00,9219.026614282297
2015-12-21 09:00:00,9570.00531480847
2015-12-21 10:00:00,9987.695283174013
2015-12-21 11:00:00,10368.900625741608
2015-12-21 12:00:00,10544.162212676174
2015-12-21 13:00:00,10562.907821208311
2015-12-21 14:00:00,10642.94344490233
2015-12-21 15:00:00,10605.403180816404
2015-12-21 16:00:00,10512.147311463908
2015-12-21 17:00:00,10438.473462915164
2015-12-21 18:00:00,10763.920032867138
2015-12-21 19:00:00,10972.6650843322
2015-12-21 20:00:00,10775.865443757291
2015-12-21 21:00:00,10514.851054032655
2015-12-21 22:00:00,10124.647307878287
2015-12-21 23:00:00,9595.322389612964
2015-12-22 00:00:00,8926.4078
2015-12-22 01:00:00,8347.847851413318
2015-12-22 02:00:00,7928.582196027418
2015-12-22 03:00:00,7723.363938655515
2015-12-22 04:00:00,7664.788039306045
2015-12-22 05:00:00,7782.140809397352
2015-12-22 06:00:00,8195.475565829705
2015-12-22 07:00:00,8761.98179133318
2015-12-22 08:00:00,9187.333509075454
2015-12-22 09:00:00,9455.12219037738
2015-12-22 10:00:00,9742.123974246628
2015-12-22 11:00:00,10007.62257215
2015-12-22 12:00:00,10173.276389331924
2015-12-22 13:00:00,10280.260142177976
2015-12-22 14:00:00,10440.895155951785
2015-12-22 15:00:00,10445.151918733762
2015-12-22 16:00:00,10420.067556732774
2015-12-22 17:00:00,10360.867374651947
2015-12-22 18:00:00,10804.89823359606
2015-12-22 19:00:00,11089.453782898798
2015-12-22 20:00:00,10991.80752147068
2015-12-22 21:00:00,10843.961940863755
2015-12-22 22:00:00,10612.287275504112
2015-12-22 23:00:00,10184.837859575597
2015-12-23 00:00:00,9580.938200000002
2015-12-23 01:00:00,9029.269579408689
2015-12-23 02:00:00,8640.80846312137
2015-12-23 03:00:00,8389.902934947126
2015-12-23 04:00:00,8242.73044354477
2015-12-23 05:00:00,8272.524287249955
2015-12-23 06:00:00,8600.395692903076
2015-12-23 07:00:00,9116.09962721032
2015-12-23 08:00:00,9483.142800391202
2015-12-23 09:00:00,9898.899700772525
2015-12-23 10:00:00,10323.817344662742
2015-12-23 11:00:00,10855.500454286845
2015-12-23 12:00:00,11257.113581957576
2015-12-23 13:00:00,11549.564502287498
2015-12-23 14:00:00,11836.582934046715
2015-12-23 15:00:00,12022.85933620888
2015-12-23 16:00:00,11998.036848464371
2015-12-23 17:00:00,11632.260621602049
2015-12-23 18:00:00,11462.174853850722
2015-12-23 19:00:00,11419.224690887871
2015-12-23 20:00:00,10986.874925104416
2015-12-23 21:00:00,10677.71915428122
2015-12-23 22:00:00,10297.20027833117
2015-12-23 23:00:00,9743.20614388088
2015-12-24 00:00:00,9077.605700000002
2015-12-24 01:00:00,8355.685727117629
2015-12-24 02:00:00,7933.582399347901
2015-12-24 03:00:00,7684.792366026014
2015-12-24 04:00:00,7592.991443342149
2015-12-24 05:00:00,7640.12688208364
2015-12-24 06:00:00,7887.0403415978735
2015-12-24 07:00:00,8232.644538093879
2015-12-24 08:00:00,8473.30695496264
2015-12-24 09:00:00,8911.799254156822
2015-12-24 10:00:00,9481.506280487576
2015-12-24 11:00:00,9978.40554890911
2015-12-24 12:00:00,10339.1688660359
2015-12-24 13:00:00,10611.232266909148
2015-12-24 14:00:00,10925.66330779582
2015-12-24 15:00:00,11051.049986640091
2015-12-24 16:00:00,11136.159804543711
2015-12-24 17:00:00,11058.896821749497
2015-12-24 18:00:00,11376.784775283784
2015-12-24 19:00:00,11427.554232533455
2015-12-24 20:00:00,11158.805210036227
2015-12-24 21:00:00,10936.924807373063
2015-12-24 22:00:00,10713.668121087776
2015-12-24 23:00:00,10398.540126908156
2015-12-25 00:00:00,9957.1566
2015-12-25 01:00:00,9525.369509763295
2015-12-25 02:00:00,9144.436340032014
2015-12-25 03:00:00,8840.358487139263
2015-12-25 04:00:00,8636.924490757468
2015-12-25 05:00:00,8545.296084057189
2015-12-25 06:00:00,8587.51233903914
2015-12-25 07:00:00,8714.204351189826
2015-12-25 08:00:00,8790.40916761203
2015-12-25 09:00:00,9156.703575913967
2015-12-25 10:00:00,9778.79727365109
2015-12-25 11:00:00,10439.948436047584
2015-12-25 12:00:00,11147.71849308689
2015-12-25 13:00:00,11525.31096461794
2015-12-25 14:00:00,11663.76469519182
2015-12-25 15:00:00,11693.317859085158
2015-12-25 16:00:00,11548.194249278007
2015-12-25 17:00:00,11258.530209076196
2015-12-25 18:00:00,11302.38446785221
2015-12-25 19:00:00,11434.027887181795
2015-12-25 20:00:00,11296.43797985342
2015-12-25 21:00:00,11188.26286151616
2015-12-25 22:00:00,10988.576510917825
2015-12-25 23:00:00,10640.603420448826
2015-12-26 00:00:00,10153.689
2015-12-26 01:00:00,9670.117557272317
2015-12-26 02:00:00,9291.82539421936
2015-12-26 03:00:00,9024.122166905008
2015-12-26 04:00:00,8864.741887392142
2015-12-26 05:00:00,8819.34019515725
2015-12-26 06:00:00,8911.835483477695
2015-12-26 07:00:00,9109.990299456604
2015-12-26 08:00:00,9243.021980963336
2015-12-26 09:00:00,9502.555156679184
2015-12-26 10:00:00,9942.592755922771
2015-12-26 11:00:00,10420.288691818956
2015-12-26 12:00:00,10812.134719253228
2015-12-26 13:00:00,11041.858090042211
2015-12-26 14:00:00,11174.418172733576
